episode,reward,score,steps,epsilon,loss
9038,8.2433,2,351,0.05,0.000831
9039,5.1525,1,207,0.05,0.00121
9040,-9.1858,0,32,0.05,0.000844
9041,-5.2742,1,70,0.05,0.001743
9042,-7.7667,0,47,0.05,0.000632
9043,-8.6508,0,47,0.05,0.001297
9044,-9.2108,0,32,0.05,0.000706
9045,-7.9392,0,60,0.05,0.001722
9046,-5.9833,0,53,0.05,0.001488
9047,11.3133,2,365,0.05,0.001264
9048,-9.58,0,47,0.05,0.001587
9049,5.5425,2,348,0.05,0.001033
9050,8.3883,2,367,0.05,0.001145
9051,-9.6,0,47,0.05,0.000845
9052,1.0667,1,214,0.05,0.001238
9053,-5.1467,1,69,0.05,0.001554
9054,-1.6125,1,197,0.05,0.001356
9055,5.4233,2,268,0.05,0.001127
9056,1.5442,1,213,0.05,0.001126
9057,5.4233,2,322,0.05,0.001235
9058,-9.56,0,47,0.05,0.001133
9059,-9.1692,0,32,0.05,0.001567
9060,2.4158,1,212,0.05,0.001168
9061,-9.2383,0,47,0.05,0.000649
9062,-2.9817,1,116,0.05,0.001398
9063,-4.2558,1,197,0.05,0.001028
9064,10.2642,2,331,0.05,0.001038
9065,-9.61,0,47,0.05,0.001338
9066,1.1817,1,197,0.05,0.001351
9067,9.1258,2,348,0.05,0.00101
9068,3.0192,1,209,0.05,0.001091
9069,-8.4808,0,47,0.05,0.001433
9070,4.44,2,272,0.05,0.001236
9071,0.6075,2,220,0.05,0.00127
9072,-9.59,0,47,0.05,0.00124
9073,-8.1858,0,48,0.05,0.001154
9074,-0.7908,1,137,0.05,0.001197
9075,-5.9775,0,54,0.05,0.00106
9076,-9.62,0,47,0.05,0.001161
9077,-4.8342,1,112,0.05,0.001165
9078,3.33,1,210,0.05,0.001361
9079,-3.1,1,102,0.05,0.001396
9080,12.0275,2,364,0.05,0.001037
9081,-9.6,0,47,0.05,0.001466
9082,-5.28,0,66,0.05,0.001001
9083,-5.6675,0,63,0.05,0.001873
9084,-7.7658,0,52,0.05,0.00141
9085,-8.2683,0,47,0.05,0.001224
9086,-6.4458,0,64,0.05,0.001685
9087,-0.4542,1,213,0.05,0.001815
9088,-6.0775,0,57,0.05,0.002394
9089,-5.0758,0,64,0.05,0.001901
9090,8.3033,2,348,0.05,0.001311
9091,9.7567,2,348,0.05,0.001181
9092,-9.62,0,47,0.05,0.001275
9093,-6.7175,0,66,0.05,0.001166
9094,-7.3642,0,47,0.05,0.001279
9095,-4.6067,1,70,0.05,0.001352
9096,0.5183,1,177,0.05,0.001102
9097,-1.5617,1,197,0.05,0.001161
9098,-7.8092,0,61,0.05,0.001071
9099,8.2708,2,348,0.05,0.001131
9100,-9.19,0,32,0.05,0.001508
9101,8.33,2,348,0.05,0.001159
9102,-8.7933,0,57,0.05,0.000961
9103,-8.7292,0,47,0.05,0.000769
9104,8.7958,2,338,0.05,0.001435
9105,-8.01,0,57,0.05,0.001209
9106,-8.2683,0,47,0.05,0.002536
9107,-7.985,0,47,0.05,0.001451
9108,-9.6,0,47,0.05,0.001174
9109,-8.9808,0,37,0.05,0.001271
9110,-6.0292,0,61,0.05,0.001488
9111,1.0525,1,203,0.05,0.001046
9112,-3.805,1,197,0.05,0.001035
9113,-7.1967,0,47,0.05,0.001479
9114,-0.8167,1,197,0.05,0.00072
9115,-8.0333,0,55,0.05,0.001137
9116,-7.4542,0,47,0.05,0.000637
9117,1.3225,2,220,0.05,0.001403
9118,-5.8442,1,85,0.05,0.002224
9119,-7.875,0,52,0.05,0.001129
9120,-2.0167,1,197,0.05,0.001206
9121,-8.9817,0,39,0.05,0.001596
9122,-3.9883,1,67,0.05,0.00138
9123,0.2717,1,197,0.05,0.001261
9124,-8.1092,0,56,0.05,0.001352
9125,11.6925,2,352,0.05,0.001201
9126,13.0,2,353,0.05,0.001081
9127,-8.9933,0,47,0.05,0.000842
9128,-7.9008,0,47,0.05,0.001338
9129,-8.96,0,47,0.05,0.001462
9130,-6.3467,0,55,0.05,0.001295
9131,-8.7742,0,47,0.05,0.001833
9132,-6.5708,0,65,0.05,0.000926
9133,-8.2567,0,47,0.05,0.000971
9134,-9.57,0,47,0.05,0.001554
9135,-9.1533,0,32,0.05,0.000829
9136,-4.7875,1,157,0.05,0.000968
9137,-7.9917,0,49,0.05,0.000875
9138,-2.7067,1,135,0.05,0.000879
9139,-9.57,0,47,0.05,0.000978
9140,-7.185,0,47,0.05,0.001406
9141,-8.8675,0,43,0.05,0.001193
9142,-2.2975,1,197,0.05,0.001118
9143,-6.79,0,59,0.05,0.001053
9144,5.0317,2,274,0.05,0.001217
9145,-9.1217,0,32,0.05,0.002023
9146,-9.58,0,47,0.05,0.001067
9147,-6.7417,0,62,0.05,0.001147
9148,-6.81,0,61,0.05,0.001074
9149,-8.2325,0,47,0.05,0.001005
9150,-7.3342,0,64,0.05,0.001404
9151,-7.71,0,47,0.05,0.001823
9152,-8.8525,0,47,0.05,0.001826
9153,-8.2842,0,47,0.05,0.001821
9154,-8.4742,0,47,0.05,0.001589
9155,-8.6267,0,47,0.05,0.003437
9156,-9.16,0,32,0.05,0.001496
9157,-8.4342,0,66,0.05,0.002038
9158,-9.73,0,47,0.05,0.001757
9159,-3.7983,1,199,0.05,0.001346
9160,-6.2533,1,69,0.05,0.001399
9161,4.5183,2,348,0.05,0.001213
9162,-7.19,0,47,0.05,0.001184
9163,-7.9625,0,63,0.05,0.000758
9164,3.9242,1,217,0.05,0.001037
9165,-3.0633,1,197,0.05,0.001268
9166,4.45,2,323,0.05,0.00158
9167,-8.775,0,47,0.05,0.001196
9168,-9.2108,0,32,0.05,0.001876
9169,-3.9792,1,197,0.05,0.001202
9170,-0.7958,1,177,0.05,0.001353
9171,1.0325,1,197,0.05,0.001151
9172,-9.1792,0,32,0.05,0.000715
9173,-9.36,0,47,0.05,0.000978
9174,-8.3108,0,47,0.05,0.001264
9175,10.9592,2,360,0.05,0.001074
9176,-6.6508,0,47,0.05,0.001135
9177,-1.535,1,182,0.05,0.000898
9178,-0.5067,1,197,0.05,0.001142
9179,5.5017,2,257,0.05,0.000952
9180,-9.1892,0,32,0.05,0.000756
9181,12.2592,2,366,0.05,0.001361
9182,-0.8658,1,197,0.05,0.001146
9183,-9.4833,0,47,0.05,0.000589
9184,-0.4208,1,172,0.05,0.001017
9185,-5.7458,0,57,0.05,0.001203
9186,-4.8867,1,106,0.05,0.000908
9187,-3.5092,1,96,0.05,0.000838
9188,-3.6483,1,197,0.05,0.00149
9189,-8.6408,0,47,0.05,0.001263
9190,12.0558,2,368,0.05,0.001913
9191,-6.8333,0,63,0.05,0.001775
9192,21.9275,3,499,0.05,0.001107
9193,-9.57,0,47,0.05,0.000861
9194,-0.0992,1,190,0.05,0.001036
9195,4.39,2,219,0.05,0.001112
9196,-9.1875,0,32,0.05,0.001235
9197,1.5725,1,197,0.05,0.001495
9198,-5.4875,1,77,0.05,0.001265
9199,14.1708,3,481,0.05,0.001011
9200,-7.905,0,57,0.05,0.0012
9201,4.525,2,218,0.05,0.001359
9202,21.4533,4,637,0.05,0.001142
9203,-5.3725,0,62,0.05,0.001218
9204,-9.1725,0,32,0.05,0.001546
9205,-8.2067,0,64,0.05,0.000943
9206,-9.58,0,47,0.05,0.000853
9207,-7.015,0,47,0.05,0.001883
9208,1.3017,1,204,0.05,0.001429
9209,-7.53,0,47,0.05,0.000981
9210,-8.9575,0,57,0.05,0.001107
9211,-7.3025,0,47,0.05,0.001178
9212,-3.7283,1,171,0.05,0.001075
9213,-6.9558,1,70,0.05,0.001018
9214,-8.8925,0,37,0.05,0.001229
9215,5.2542,2,219,0.05,0.00151
9216,-6.5433,0,65,0.05,0.001439
9217,-9.61,0,47,0.05,0.001689
9218,6.1375,2,323,0.05,0.001328
9219,-2.5608,1,120,0.05,0.001286
9220,-9.56,0,47,0.05,0.00077
9221,0.3875,1,197,0.05,0.001683
9222,-8.3733,0,47,0.05,0.001315
9223,-6.5692,0,53,0.05,0.001321
9224,-0.0292,2,268,0.05,0.00105
9225,-1.575,1,201,0.05,0.001591
9226,-8.4558,0,47,0.05,0.001236
9227,-6.1342,0,55,0.05,0.001824
9228,-0.045,1,203,0.05,0.000859
9229,-6.2217,0,61,0.05,0.000929
9230,-7.1583,0,47,0.05,0.001471
9231,-8.985,0,37,0.05,0.001545
9232,-7.425,0,53,0.05,0.001624
9233,1.6583,2,218,0.05,0.001074
9234,8.8425,2,348,0.05,0.001402
9235,-7.3867,0,63,0.05,0.002001
9236,-8.0242,0,47,0.05,0.000852
9237,0.8792,2,268,0.05,0.001164
9238,-7.2192,0,64,0.05,0.000847
9239,-6.5342,0,63,0.05,0.001075
9240,2.39,2,221,0.05,0.00139
9241,-0.6008,1,206,0.05,0.001292
9242,-1.3642,1,197,0.05,0.001306
9243,4.295,2,220,0.05,0.001547
9244,-7.3533,0,65,0.05,0.001819
9245,-5.9725,1,112,0.05,0.001094
9246,-2.9458,1,109,0.05,0.001154
9247,-4.2958,1,100,0.05,0.00095
9248,7.8517,2,325,0.05,0.001354
9249,12.8167,3,491,0.05,0.001026
9250,-7.2958,0,47,0.05,0.000752
9251,-7.9942,0,60,0.05,0.000727
9252,-9.19,0,32,0.05,0.001204
9253,6.7425,2,348,0.05,0.001199
9254,-8.4742,0,52,0.05,0.000739
9255,-5.6142,1,70,0.05,0.001373
9256,-9.1683,0,32,0.05,0.001509
9257,4.5608,1,214,0.05,0.001183
9258,-8.0467,0,56,0.05,0.000703
9259,-8.3675,0,47,0.05,0.000933
9260,-9.0242,0,32,0.05,0.001106
9261,-9.19,0,32,0.05,0.000874
9262,-9.57,0,47,0.05,0.001246
9263,0.8567,2,255,0.05,0.001068
9264,-8.1825,0,47,0.05,0.000816
9265,-1.7975,1,197,0.05,0.001458
9266,-9.61,0,47,0.05,0.001823
9267,-7.7642,0,47,0.05,0.001453
9268,-2.545,1,123,0.05,0.001433
9269,-4.02,1,197,0.05,0.000973
9270,3.7317,2,287,0.05,0.001006
9271,-0.5642,1,204,0.05,0.000985
9272,0.9483,1,197,0.05,0.00121
9273,-5.8083,0,57,0.05,0.001113
9274,-8.5117,0,46,0.05,0.001912
9275,-7.8483,0,52,0.05,0.000865
9276,1.6708,1,206,0.05,0.001204
9277,-9.61,0,47,0.05,0.002633
9278,-7.0092,0,65,0.05,0.001558
9279,-8.135,0,47,0.05,0.001047
9280,-9.57,0,47,0.05,0.001466
9281,-9.3483,0,47,0.05,0.000784
9282,-9.59,0,47,0.05,0.000742
9283,-7.9642,0,55,0.05,0.001505
9284,-5.0217,1,68,0.05,0.001945
9285,-4.4883,1,126,0.05,0.001086
9286,-1.2258,1,202,0.05,0.001194
9287,-2.9558,1,101,0.05,0.001273
9288,-8.9125,0,47,0.05,0.001327
9289,9.3408,2,277,0.05,0.001645
9290,8.4125,2,359,0.05,0.001335
9291,-9.56,0,47,0.05,0.001225
9292,-8.0792,0,56,0.05,0.000851
9293,3.6817,2,259,0.05,0.000874
9294,-7.7558,0,47,0.05,0.001743
9295,-4.4083,1,67,0.05,0.001552
9296,-7.2425,0,59,0.05,0.000845
9297,-5.8933,0,65,0.05,0.000991
9298,-9.58,0,47,0.05,0.001473
9299,-0.0583,1,212,0.05,0.001386
9300,9.2142,2,348,0.05,0.000985
9301,3.1833,2,220,0.05,0.001191
9302,-8.1333,0,47,0.05,0.0011
9303,12.3108,2,348,0.05,0.001132
9304,-0.7658,1,143,0.05,0.00111
9305,-1.955,1,197,0.05,0.001107
9306,1.2775,1,197,0.05,0.001389
9307,-0.0417,1,184,0.05,0.001172
9308,-3.0108,1,108,0.05,0.001185
9309,-9.55,0,47,0.05,0.000996
9310,4.6758,2,246,0.05,0.001311
9311,-7.3867,0,61,0.05,0.001664
9312,-5.4708,0,60,0.05,0.001426
9313,-0.735,1,197,0.05,0.001302
9314,-9.56,0,47,0.05,0.001117
9315,-7.8183,0,47,0.05,0.001487
9316,-2.235,1,130,0.05,0.001474
9317,-1.8083,1,197,0.05,0.000977
9318,-9.2108,0,32,0.05,0.000954
9319,-8.4992,0,50,0.05,0.000552
9320,-9.58,0,47,0.05,0.001137
9321,-6.6583,0,65,0.05,0.001152
9322,-9.5458,0,47,0.05,0.000829
9323,-6.8467,0,65,0.05,0.000994
9324,8.9917,2,348,0.05,0.001199
9325,3.7575,1,209,0.05,0.001011
9326,-9.4508,0,47,0.05,0.000768
9327,-8.4725,0,47,0.05,0.000675
9328,-4.9625,1,94,0.05,0.000883
9329,-9.2033,0,32,0.05,0.001263
9330,8.8692,2,270,0.05,0.00105
9331,-6.5925,0,65,0.05,0.000972
9332,6.27,2,276,0.05,0.001494
9333,-7.9275,0,55,0.05,0.00249
9334,-3.31,1,100,0.05,0.001671
9335,-9.62,0,47,0.05,0.003141
9336,-7.8883,0,64,0.05,0.002592
9337,-9.59,0,47,0.05,0.000934
9338,-6.9725,0,57,0.05,0.000885
9339,12.525,3,371,0.05,0.001184
9340,-3.6167,1,123,0.05,0.000846
9341,-9.2242,0,32,0.05,0.001191
9342,2.1258,1,206,0.05,0.001175
9343,1.8667,1,216,0.05,0.001423
9344,-7.9092,0,63,0.05,0.00091
9345,-3.78,1,113,0.05,0.00097
9346,5.9442,2,346,0.05,0.000943
9347,-8.045,0,54,0.05,0.000841
9348,0.64,1,206,0.05,0.001316
9349,-0.8425,1,197,0.05,0.001125
9350,-9.1825,0,32,0.05,0.001176
9351,12.9475,2,348,0.05,0.001394
9352,-9.56,0,47,0.05,0.000711
9353,-9.58,0,47,0.05,0.000969
9354,-4.1908,1,137,0.05,0.001032
9355,16.6958,3,499,0.05,0.001346
9356,-8.5458,0,47,0.05,0.001053
9357,-9.55,0,47,0.05,0.001314
9358,-7.5817,0,47,0.05,0.000835
9359,-7.8833,0,47,0.05,0.00133
9360,2.7042,1,217,0.05,0.001232
9361,-7.64,0,47,0.05,0.000949
9362,-5.5,1,69,0.05,0.000843
9363,-8.3108,0,65,0.05,0.001108
9364,-9.56,0,47,0.05,0.001016
9365,26.5617,5,801,0.05,0.001129
9366,-9.59,0,47,0.05,0.00153
9367,-9.61,0,47,0.05,0.001016
9368,-8.2575,0,47,0.05,0.000829
9369,-9.57,0,47,0.05,0.000937
9370,-9.58,0,47,0.05,0.001519
9371,-7.3575,0,59,0.05,0.001285
9372,20.3592,4,540,0.05,0.001081
9373,-2.9833,1,153,0.05,0.000885
9374,-7.16,0,47,0.05,0.000896
9375,-8.865,0,47,0.05,0.001578
9376,-7.8883,0,47,0.05,0.001243
9377,2.0033,1,197,0.05,0.001243
9378,-6.9867,0,64,0.05,0.001859
9379,-7.9708,0,47,0.05,0.001237
9380,-9.58,0,47,0.05,0.001232
9381,-8.9167,0,39,0.05,0.000767
9382,5.9808,2,348,0.05,0.001391
9383,-8.7483,0,47,0.05,0.000746
9384,14.4258,3,490,0.05,0.001039
9385,-7.1508,0,61,0.05,0.001271
9386,-6.4308,1,70,0.05,0.00102
9387,4.555,1,212,0.05,0.001213
9388,-3.8633,1,104,0.05,0.001127
9389,-7.1583,0,47,0.05,0.001539
9390,-3.0325,1,186,0.05,0.001763
9391,-8.6333,0,47,0.05,0.001271
9392,-6.84,0,64,0.05,0.002163
9393,-8.0433,0,54,0.05,0.001611
9394,5.9583,2,264,0.05,0.001201
9395,-2.4742,1,197,0.05,0.001138
9396,-7.4833,0,47,0.05,0.000836
9397,-4.2758,1,130,0.05,0.000992
9398,-0.7825,1,197,0.05,0.001144
9399,6.22,2,355,0.05,0.001199
9400,-5.0742,1,70,0.05,0.001248
9401,-9.6,0,47,0.05,0.000863
9402,-7.75,0,47,0.05,0.001168
9403,21.5583,3,511,0.05,0.001261
9404,-7.1408,0,47,0.05,0.000967
9405,-9.58,0,47,0.05,0.000635
9406,-8.82,0,44,0.05,0.000836
9407,-9.61,0,47,0.05,0.001134
9408,-8.5533,0,47,0.05,0.001031
9409,-5.9342,1,68,0.05,0.001554
9410,-9.005,0,36,0.05,0.001508
9411,-8.5608,0,47,0.05,0.000998
9412,-8.9492,0,47,0.05,0.00102
9413,-7.36,0,48,0.05,0.001347
9414,-9.4425,0,47,0.05,0.001257
9415,-9.4075,0,47,0.05,0.00117
9416,-7.1175,0,47,0.05,0.000813
9417,-1.2125,1,197,0.05,0.000777
9418,-9.59,0,47,0.05,0.000723
9419,0.8775,1,197,0.05,0.001022
9420,-6.375,0,65,0.05,0.001048
9421,8.8525,2,348,0.05,0.001275
9422,-7.6258,0,49,0.05,0.000767
9423,-9.57,0,47,0.05,0.000892
9424,-8.3983,0,47,0.05,0.000792
9425,-5.7525,0,63,0.05,0.001449
9426,-1.75,1,197,0.05,0.000994
9427,-9.56,0,47,0.05,0.000876
9428,1.3067,1,208,0.05,0.001103
9429,-9.3908,0,48,0.05,0.000794
9430,-9.58,0,47,0.05,0.000964
9431,-9.55,0,47,0.05,0.001326
9432,10.0517,2,323,0.05,0.001481
9433,-7.5,0,64,0.05,0.001799
9434,2.4908,1,204,0.05,0.001293
9435,1.7,1,202,0.05,0.001274
9436,-8.2108,0,52,0.05,0.001083
9437,10.9933,2,367,0.05,0.001203
9438,-9.19,0,32,0.05,0.000985
9439,7.0942,2,348,0.05,0.001109
9440,-9.6,0,47,0.05,0.001735
9441,-1.2292,1,196,0.05,0.001025
9442,-2.8275,1,120,0.05,0.001509
9443,-2.3917,1,197,0.05,0.000993
9444,-8.0425,0,60,0.05,0.001341
9445,-0.0958,1,210,0.05,0.001295
9446,-8.7417,0,47,0.05,0.000969
9447,-9.2242,0,32,0.05,0.001293
9448,-7.105,0,56,0.05,0.002074
9449,-7.6308,0,53,0.05,0.001066
9450,-7.1983,0,47,0.05,0.000801
9451,-9.1875,0,32,0.05,0.000887
9452,-0.0733,1,214,0.05,0.001058
9453,-1.57,1,212,0.05,0.001087
9454,-9.2108,0,32,0.05,0.000787
9455,-7.34,0,57,0.05,0.00097
9456,-5.1933,0,65,0.05,0.001172
9457,-7.1642,0,62,0.05,0.000794
9458,7.6308,3,514,0.05,0.00115
9459,-8.5483,0,47,0.05,0.000866
9460,-1.135,1,217,0.05,0.001127
9461,-0.1375,1,205,0.05,0.000988
9462,8.8683,2,360,0.05,0.001045
9463,8.5392,2,363,0.05,0.001205
9464,-7.7525,0,64,0.05,0.001248
9465,-7.9983,0,47,0.05,0.001558
9466,3.0342,1,213,0.05,0.001255
9467,10.875,2,355,0.05,0.001109
9468,5.2625,1,208,0.05,0.00118
9469,-9.2258,0,32,0.05,0.001352
9470,-4.7083,1,127,0.05,0.001313
9471,-8.4933,0,47,0.05,0.001712
9472,2.5742,1,197,0.05,0.001065
9473,-9.1492,0,47,0.05,0.000771
9474,-8.8858,0,39,0.05,0.000793
9475,-7.8458,0,50,0.05,0.001033
9476,-3.8075,1,69,0.05,0.001066
9477,1.4225,1,200,0.05,0.000963
9478,-3.5392,1,114,0.05,0.001514
9479,-5.2833,1,104,0.05,0.001471
9480,-9.56,0,47,0.05,0.001189
9481,-9.49,0,47,0.05,0.000953
9482,1.4333,1,197,0.05,0.000983
9483,-7.485,0,47,0.05,0.00131
9484,-6.1617,0,62,0.05,0.00164
9485,10.0808,2,333,0.05,0.001159
9486,-1.1808,1,197,0.05,0.001072
9487,5.795,2,305,0.05,0.001333
9488,-3.8125,1,70,0.05,0.001879
9489,10.1475,2,348,0.05,0.001417
9490,15.905,3,506,0.05,0.001138
9491,-7.6558,0,51,0.05,0.000559
9492,-7.9367,0,61,0.05,0.00091
9493,-0.0108,1,179,0.05,0.001209
9494,-8.5892,0,47,0.05,0.0011
9495,-6.0517,0,59,0.05,0.001118
9496,-6.0442,0,57,0.05,0.000967
9497,-4.7333,1,126,0.05,0.001121
9498,-9.0442,0,36,0.05,0.001458
9499,-9.59,0,47,0.05,0.000984
9500,0.5117,1,211,0.05,0.001379
9501,-8.2083,0,47,0.05,0.000882
9502,-9.59,0,47,0.05,0.001002
9503,14.9183,3,507,0.05,0.001126
9504,-9.2108,0,32,0.05,0.000985
9505,-7.44,0,47,0.05,0.000953
9506,-9.2033,0,32,0.05,0.000901
9507,-9.3,0,47,0.05,0.000879
9508,1.0708,1,211,0.05,0.001154
9509,-4.2967,1,149,0.05,0.001227
9510,13.1775,3,499,0.05,0.001454
9511,2.7175,1,197,0.05,0.000866
9512,3.1033,1,210,0.05,0.000895
9513,-3.8125,1,167,0.05,0.001128
9514,-1.83,1,205,0.05,0.000928
9515,1.4758,2,270,0.05,0.001066
9516,-3.385,1,100,0.05,0.001155
9517,0.2242,1,148,0.05,0.00119
9518,8.8108,2,366,0.05,0.001097
9519,1.9642,1,209,0.05,0.001141
9520,-6.2567,0,57,0.05,0.001733
9521,-8.3033,0,47,0.05,0.001053
9522,-8.3625,0,47,0.05,0.001083
9523,-8.1325,0,52,0.05,0.001168
9524,-6.0133,1,70,0.05,0.001015
9525,2.0483,1,175,0.05,0.000992
9526,1.2675,1,197,0.05,0.001211
9527,-1.7358,1,190,0.05,0.001552
9528,-5.9208,0,60,0.05,0.000735
9529,-9.4833,0,47,0.05,0.000522
9530,-9.59,0,47,0.05,0.001133
9531,16.7675,3,513,0.05,0.000983
9532,-8.3833,0,47,0.05,0.00075
9533,0.2017,1,197,0.05,0.001595
9534,-6.01,1,68,0.05,0.001137
9535,5.7717,2,348,0.05,0.001074
9536,-9.5733,0,47,0.05,0.001041
9537,-9.5292,0,47,0.05,0.001121
9538,9.1367,2,357,0.05,0.00101
9539,-9.58,0,47,0.05,0.001032
9540,-6.9717,0,58,0.05,0.001199
9541,-3.2083,1,125,0.05,0.001293
9542,2.8283,1,197,0.05,0.00095
9543,7.28,2,348,0.05,0.001272
9544,-8.405,0,51,0.05,0.000775
9545,1.49,1,197,0.05,0.001281
9546,2.2192,1,216,0.05,0.001544
9547,-3.4908,1,69,0.05,0.001508
9548,-6.7158,0,64,0.05,0.001219
9549,-7.9275,0,49,0.05,0.001407
9550,-9.1892,0,32,0.05,0.00168
9551,-7.7317,0,59,0.05,0.001216
9552,-5.2033,1,68,0.05,0.000906
9553,-5.8058,1,67,0.05,0.000833
9554,-9.58,0,47,0.05,0.000894
9555,-4.2433,1,118,0.05,0.000963
9556,-7.3775,0,64,0.05,0.001108
9557,-9.58,0,47,0.05,0.000925
9558,3.72,2,221,0.05,0.001128
9559,-7.965,0,47,0.05,0.000658
9560,4.1225,1,209,0.05,0.001371
9561,9.2,2,354,0.05,0.001092
9562,-0.5067,1,198,0.05,0.001349
9563,-8.3133,0,51,0.05,0.000954
9564,-8.2908,0,47,0.05,0.00102
9565,-0.6842,1,197,0.05,0.001636
9566,-9.5133,0,47,0.05,0.000635
9567,2.6083,1,197,0.05,0.001296
9568,-9.1758,0,32,0.05,0.000741
9569,-8.0975,0,65,0.05,0.001022
9570,-0.9583,1,207,0.05,0.001132
9571,-0.9575,1,197,0.05,0.001129
9572,-3.9767,1,114,0.05,0.001126
9573,-6.8217,0,66,0.05,0.001183
9574,-6.9092,0,47,0.05,0.001073
9575,-9.5592,0,47,0.05,0.000849
9576,0.8092,1,197,0.05,0.001015
9577,-9.5758,0,48,0.05,0.001211
9578,-7.8858,0,59,0.05,0.000629
9579,-7.3192,0,47,0.05,0.001315
9580,-9.56,0,47,0.05,0.001097
9581,-5.3308,0,62,0.05,0.001342
9582,-8.0258,0,61,0.05,0.000853
9583,-7.9458,0,47,0.05,0.001093
9584,-1.67,1,197,0.05,0.001433
9585,-6.7642,0,66,0.05,0.000921
9586,-8.835,0,47,0.05,0.001042
9587,-9.56,0,47,0.05,0.001288
9588,-1.825,1,197,0.05,0.001366
9589,21.5483,3,514,0.05,0.001333
9590,-7.1425,0,64,0.05,0.000825
9591,-5.435,0,66,0.05,0.001775
9592,1.1642,1,197,0.05,0.001383
9593,-8.7075,0,47,0.05,0.00113
9594,4.0883,1,203,0.05,0.001388
9595,10.77,2,339,0.05,0.001102
9596,-9.55,0,47,0.05,0.00086
9597,-4.4992,1,106,0.05,0.001251
9598,-6.91,0,64,0.05,0.001006
9599,5.9992,2,348,0.05,0.00119
9600,4.995,2,314,0.05,0.001364
9601,-4.1067,1,94,0.05,0.001102
9602,-9.56,0,47,0.05,0.000761
9603,1.565,1,197,0.05,0.001132
9604,-9.5,0,47,0.05,0.000739
9605,-4.4017,1,97,0.05,0.001197
9606,17.3558,3,517,0.05,0.001045
9607,-7.415,0,47,0.05,0.001046
9608,-6.5075,0,56,0.05,0.001398
9609,-7.505,0,49,0.05,0.001251
9610,-8.3242,0,59,0.05,0.000851
9611,-0.7675,1,181,0.05,0.000998
9612,-6.8408,0,60,0.05,0.001307
9613,2.9517,1,197,0.05,0.001076
9614,1.5317,1,197,0.05,0.001186
9615,-9.6,0,47,0.05,0.00111
9616,-1.4017,1,197,0.05,0.000854
9617,1.3925,1,197,0.05,0.001118
9618,-9.4258,0,47,0.05,0.001194
9619,0.505,1,197,0.05,0.001189
9620,-7.75,0,47,0.05,0.001263
9621,-7.7525,0,47,0.05,0.000984
9622,0.2442,1,204,0.05,0.000996
9623,-4.6617,1,70,0.05,0.000924
9624,-8.8583,0,47,0.05,0.00114
9625,-8.4675,0,58,0.05,0.000843
9626,-7.0867,0,56,0.05,0.001076
9627,17.52,3,420,0.05,0.000967
9628,-9.58,0,47,0.05,0.001248
9629,-7.415,0,47,0.05,0.000892
9630,8.8875,2,363,0.05,0.001205
9631,15.8217,3,448,0.05,0.001263
9632,-5.22,0,66,0.05,0.001457
9633,-2.4033,1,197,0.05,0.001328
9634,10.7408,2,348,0.05,0.001042
9635,8.2225,2,348,0.05,0.001099
9636,3.6517,1,205,0.05,0.001193
9637,-5.4875,0,58,0.05,0.001317
9638,2.0075,1,214,0.05,0.001015
9639,3.3242,2,219,0.05,0.001123
9640,-9.2192,0,32,0.05,0.001388
9641,-9.2192,0,32,0.05,0.00146
9642,-8.6475,0,62,0.05,0.001314
9643,-7.6425,0,47,0.05,0.001037
9644,-5.7808,0,56,0.05,0.001415
9645,-6.1425,0,52,0.05,0.001229
9646,-8.3092,0,47,0.05,0.000679
9647,-8.5375,0,59,0.05,0.001193
9648,-3.1692,1,111,0.05,0.001077
9649,5.2425,2,278,0.05,0.00077
9650,-7.4333,0,62,0.05,0.001397
9651,7.44,2,220,0.05,0.00135
9652,-7.6725,0,47,0.05,0.000939
9653,-8.7758,0,43,0.05,0.00075
9654,-8.2525,0,47,0.05,0.000855
9655,-8.8783,0,47,0.05,0.00089
9656,-7.6625,0,49,0.05,0.000989
9657,-8.1692,0,57,0.05,0.000884
9658,-5.2483,1,70,0.05,0.000914
9659,-7.375,0,54,0.05,0.000918
9660,43.6325,6,934,0.05,0.001426
9661,-9.3958,0,47,0.05,0.003663
9662,-9.2558,0,47,0.05,0.002878
9663,-9.57,0,47,0.05,0.001673
9664,6.4,2,348,0.05,0.000913
9665,-1.4767,1,197,0.05,0.00094
9666,-5.5933,1,68,0.05,0.001381
9667,-6.8042,0,53,0.05,0.000634
9668,-6.7942,0,63,0.05,0.001239
9669,16.7908,3,518,0.05,0.001053
9670,-2.4175,1,197,0.05,0.001184
9671,-8.4508,0,47,0.05,0.000845
9672,-6.4125,0,61,0.05,0.001378
9673,-8.0917,0,56,0.05,0.001184
9674,-5.7875,0,56,0.05,0.001965
9675,-1.8425,1,197,0.05,0.000818
9676,-7.1483,1,67,0.05,0.001516
9677,-6.0292,1,67,0.05,0.001006
9678,-5.385,1,69,0.05,0.001057
9679,-8.3133,0,47,0.05,0.001251
9680,0.0492,1,197,0.05,0.000739
9681,0.1575,1,217,0.05,0.00096
9682,-6.1575,0,57,0.05,0.001091
9683,6.4733,2,348,0.05,0.001275
9684,-2.3767,1,165,0.05,0.000789
9685,-7.7725,0,47,0.05,0.001303
9686,-7.475,0,48,0.05,0.0016
9687,4.8958,2,348,0.05,0.000955
